9.689655172413791373e-02
8.241379310344826292e-02
8.241379310344826292e-02
1.258620689655172431e-01
7.275862068965516238e-02
8.724137931034481319e-02
9.206896551724136346e-02
8.724137931034481319e-02
9.206896551724136346e-02
8.724137931034481319e-02
9.689655172413791373e-02
7.758620689655171265e-02
9.206896551724136346e-02
8.241379310344826292e-02
1.258620689655172431e-01
7.275862068965516238e-02
8.724137931034481319e-02
9.206896551724136346e-02
8.724137931034481319e-02
9.206896551724136346e-02
8.724137931034481319e-02
9.689655172413791373e-02
7.758620689655171265e-02
9.206896551724136346e-02
9.206896551724136346e-02
8.724137931034481319e-02
7.758620689655171265e-02
1.210344827586206651e-01
9.206896551724136346e-02
9.206896551724136346e-02
9.689655172413791373e-02
9.206896551724136346e-02
9.206896551724136346e-02
1.065517241379310143e-01
8.724137931034481319e-02
9.689655172413791373e-02
1.065517241379310143e-01
