	0	10	12	15	22	23	32	34	35	37	40	41	42	43	44	45	57	62	63	65	70	71	72	73	75	79	85	87	89	90	93	94	96	97	100	101	102	103	108	109	110	111	114	124	126	131	132	134	135	136	138	139	146	153	154	155	156	157	162	167	168	172	173	175	177	178	180	182	183	184	185	187	188	191	194	197	201	202	207	208	209	212	215	216	217	218	219	222	230	232	233	234	237	239	244	245	246	247	249	250	253	254	255	258	260	261
ACE2	11.2205947761786	11.4846375871613	11.3236372955503	11.3212391562456	10.4994583598322	10.2101292268953	8.29330518326502	10.4586933806138	8.91871538326453	11.1835769530017	9.02153663678742	11.4855073324598	5.98794156426928	12.1837717984001	10.3471446357688	11.375251854725	9.1255498549017	9.8535328829064	9.3726789992072	10.0997821316862	10.7762694245116	10.991664407913	11.1570406143928	8.61016630441954	9.68202122604696	11.2940059218413	9.23587470071084	10.9379034958683	9.98012357934802	11.2507580408622	10.3759041373608	11.4938766092799	10.8024327574709	11.1011700835566	9.90751277394567	11.6140445144607	10.0485292414682	10.9616256432643	10.5199193588794	9.81399373262956	10.9397894328682	10.9384701019297	7.0831356989474	7.47632740725157	10.6284739745287	10.8892902431506	9.97640631330218	9.81817423493351	11.8368061907909	11.9200526349252	9.67591488023367	10.0722071158002	10.4073389411102	8.67787218228282	10.9731352442305	11.3968455670102	13.0465387042386	9.9358937286436	9.52826773026724	11.8459391766746	9.78207973374304	10.5740335583994	7.97463026089508	9.74954482638847	9.0282564017737	10.9719398095794	10.5702658638531	11.3528973654889	10.261208043821	9.13013472843315	9.99129465332026	10.5528026030617	10.2981997260888	9.01018372012338	9.40297664834413	7.95360456773434	9.69792078051209	8.24163047427716	12.0610975137153	8.58085964372845	9.3900214540553	7.52569149507309	11.0303611172783	11.2022525951492	10.6711799497145	10.0588957629262	10.8237252419593	10.6339361851191	8.92463378833643	9.88386943006031	11.2893336921976	11.9483813226162	10.4412872809973	11.4371054710877	11.4414157313156	10.5290213095299	11.1211696895674	10.0162485081191	10.1498883341501	10.2673979171001	9.80527697595714	10.5991272333272	8.94068828209936	10.3528754674261	8.546541457891	9.25470315934695
ADH6	8.8289009575993	9.39757538409357	9.15602971708043	8.98140859099112	6.57243496598233	8.70716411347033	7.89961552737873	5.32230675263894	4.46853118616287	8.56484303659011	6.30516069237351	7.99930384441948	3.33431083288471	5.31211694402658	8.02840173416609	7.03863590804574	6.93188866899403	6.84423498775875	6.40093236258504	7.39601559608892	3.44827987730626	5.07616570359357	6.14501301042707	4.54384228661355	6.74362132976706	7.40654857470303	6.14117321653891	7.61296209439288	8.13903403814194	8.84926403053576	5.69881021749211	7.69667756754009	7.89658912931316	5.83503474443553	6.40721676970435	6.98672720123154	6.31753019540287	8.80122786550309	8.12316902571948	6.32743767298491	6.3724942202455	3.8742658147455	5.32052078104546	6.01576515965488	8.28330555143249	9.85713254049889	6.37507593280788	9.94051108233928	7.67357055690526	8.18647381587775	6.20836703627967	7.60238932501876	8.37748038674727	6.81659458695507	7.12152108472597	7.03550624611451	7.65815648788275	7.86282453935837	7.61779655691207	8.51371141241524	6.54725547422202	7.16911125228508	6.91114987041642	8.50636471247809	5.58341076934707	6.02009766736622	7.5913697475539	7.15019103552031	7.55831815199165	7.91832779075514	6.01497562559049	5.67564376832296	7.468162958437	6.87752463934699	7.18910797416213	5.15944754592691	7.38456446968067	4.85464401582961	5.43983254583217	9.05589951665246	5.05837278211445	8.53618387172739	5.82342838608992	7.17963345918568	7.85556743798933	5.6918467894127	6.13946744854529	8.78891176645132	5.25355820803843	6.53224993542634	6.92666603640802	3.3077345189603	7.7792019273523	7.35369027062016	8.94670454615324	6.85491948429619	5.32796395000756	7.81632258315315	5.88359882381559	7.53549079262725	6.70268801473856	4.8015363567842	8.37179537203124	8.34494963356586	7.3738639383129	5.30328393726409
STOX1	8.06660426982468	8.49307926664421	6.76739525926562	7.24898162443245	7.16245981108458	7.71632081816324	4.86943221533085	4.25383803240908	4.46853118616287	7.64469054754116	6.50256929121799	7.56342433922116	9.18614940867448	8.00678385291144	5.58752101440898	8.5938844494779	6.83956788089836	6.49678189044625	5.75363662433598	7.54519462760802	3.44827987730626	7.74376133830004	8.76523139049152	6.30632604534077	4.69497488396069	7.04354245936523	5.6769951176173	7.75089185369802	5.29286271453471	7.86707174291673	7.83302288785205	7.46042231153452	7.66467269359372	7.55690527917292	7.9453215093812	6.24897498527954	8.26068200441321	8.140829770773	7.2327912073588	8.33619812706762	6.07050096068859	8.5214418326936	2.7872652827517	4.691171212233	7.55092682249026	7.98567005540295	7.04428919226718	8.08688299471098	8.15156204600829	7.22291176246981	4.29039491265952	7.69812608387506	7.40912953006103	7.01289266249408	6.46854421905046	6.57471915459001	9.01300101498921	7.31021377018866	8.2590064302943	6.06311244717487	7.48787780863042	7.80977905939466	7.09258696685329	8.51215418094415	6.39132265081655	6.82899200734021	8.78373525252202	6.84097803055546	4.93731614066524	6.86068848099902	5.74403189321432	5.73854628234829	5.92668975378835	4.69943503069044	6.67876631673024	6.59295778231342	9.23542790316003	3.90366497339684	7.39791331559977	7.40481288277988	5.92470088337528	6.17673565309176	7.23902276831405	7.62735513242091	6.67271385212962	4.51660774090155	5.93973669747909	7.11579797332588	5.76056427767738	6.47020657571623	8.02149971534983	8.19615898451123	5.80601723293226	7.41049120792151	7.29308166612744	3.9118353649106	8.71708894496592	6.69333222538597	7.33738730561166	8.21843730515145	8.24262727464865	7.44900994184574	8.18101655513611	6.77380648432652	8.92221836811312	5.45704263723049
TG	9.92128204478422	6.8684139133274	10.8335394762018	9.04954609620357	9.07674292613704	8.31413320277193	7.35642379832729	7.78653559492319	8.35687096221211	4.9430351890899	7.70697252084697	7.27108666418783	4.17284750429357	7.05610117663677	7.1860528153379	8.26043879038491	9.19550582738226	9.14623033140061	8.38806982432726	7.91096585796986	3.82989014141291	6.69654334630361	9.61143633101479	8.3878170167608	7.45378011792179	7.5855296989777	6.38412408156751	7.64870055209783	3.32031137090704	9.33626129196363	7.94747447038533	7.95962121893088	10.6044885518979	5.47204579718043	3.19890270222495	9.31710798752771	6.98172253093867	7.23355449039483	7.82201435797976	6.67405381928585	8.80989061193668	7.02450253133157	9.2192684889871	6.78203237718934	7.36686858616709	9.76184854989688	6.93552810918593	8.44718946087284	8.32994026425283	6.79021684787783	8.79862440602614	8.08805199821211	6.86831883512454	9.20254236512055	10.5090041736781	6.33463441674082	6.35804982444628	8.49432639928912	6.86130034702039	8.09523718337263	4.76384707939839	7.2615938095457	7.27392051861071	6.34738396314425	8.46398489956532	8.47306481529461	7.51610814991435	6.1684173991813	9.63367059823734	8.41095668326846	9.67851985999727	4.42633856511836	9.8411543596743	5.46929666865178	8.59280533506027	6.8316644685089	8.91919823747359	7.47876395787234	9.97006619078069	7.28596623934937	8.54752540454319	8.28629484142178	9.52823295220484	6.06482897364284	6.9477713397355	7.31137686686263	6.75611594145582	8.11646716993104	8.59822449638832	8.52433327804812	7.35700121223724	7.73583488979415	8.8015208367862	6.04133936898679	7.54773205990988	7.73432891525129	8.41476682768102	8.04567503535055	6.17857124083662	6.31998455815167	8.95471541268062	4.36795808953469	6.55568887086652	8.46969268711279	8.73554451615153	7.302924921438
CYP2W1	7.04586229790869	6.51281787844795	11.9039817993543	10.170064129646	7.9855897990336	9.67351155106704	7.64953929884884	10.5141866788543	6.52452447702878	8.90265910298641	9.19520165784881	13.2128230368671	11.1736898144769	8.08800534108694	12.3104637617414	10.447443648255	6.46006757580689	7.47833765620076	14.448334371337	7.15030580164892	5.8376052282839	5.37976996446554	11.7319624992215	3.07756773970089	7.63592122588848	11.3998147357902	8.62870799015621	5.94383929964979	7.26499611359124	10.4670956262208	9.89690906389333	5.13350187781501	11.7906306133942	4.3253648258853	9.81879896486557	13.4542939079254	8.05682735270135	10.752228089168	11.0158412465718	10.0854749820696	5.16624143053656	9.50967664439854	12.8491712793898	5.69339216862431	9.57500745047718	11.7895206851092	12.2728679208004	10.4611026602765	11.742196071004	11.3836868526045	9.95763707479598	10.1419652065955	14.0853487160521	9.46874112350917	11.4715277370057	8.85581813044144	9.36116542935889	8.03699063355464	6.65821148275179	9.53121827078044	12.9087275468583	7.51640209426862	9.49256384927869	12.2461116422972	10.7036152651081	9.09549038614161	4.6326637389495	7.98909755654528	9.78449007807772	6.94895120044142	9.82513846972933	13.4732362393364	8.65359533768568	12.1961713436738	10.4281629141209	11.3723884894822	14.9644286010929	11.3938967063017	10.9883807800223	10.0083646098123	7.1501351725968	10.5815445464653	9.33080374308937	9.8382406724992	10.8596457407388	7.87572478163058	5.61027484376723	12.9027302609318	10.9944641806688	9.9662467385648	11.1364697385952	12.6202776146438	12.6563631630581	8.17581049703341	13.307884432787	10.4966479914679	8.79469040718788	12.0279310776881	8.41541094552609	11.3862140820805	8.96415687272841	12.8024576787122	9.44197888934658	9.76034587924604	13.051365541653	8.09468789712292
DUOX2	10.5651771155965	12.2030955704475	12.2826221227827	12.8228584649914	10.5271463994408	12.490846716078	11.7657470160947	11.3675752844581	12.5850538638178	9.55344479377152	10.1396434363775	10.7635696759672	8.88716059079351	11.6183850433861	11.6349798991252	10.0037596293613	13.034806492353	12.2436251122349	12.5776686986318	11.4984512390066	12.7797264947428	10.5626664875162	10.8860569257896	9.30944997808783	12.2906450791747	13.2680999281265	12.1602029041471	12.6268631991477	9.79180316627317	13.7210733451752	11.5194702547429	10.6539110980112	10.4691013667023	12.5294614721947	7.27075691503489	11.5475084871798	13.7471673749032	14.0878905972426	9.65958067890873	11.7510622992726	12.0614545992204	11.0201301787568	9.78616538385569	10.7944581880332	11.9239831609026	12.8209580905876	12.6079651679452	13.3319493152785	11.8075941303679	11.0390738101389	10.2788899821238	11.0230612497353	12.2034081446111	13.6262829191749	9.76813088450985	12.0895684608059	10.6300262613202	10.7918174077158	11.3127400964502	12.5106755417941	11.3176397977325	11.8582349213087	12.413869591933	5.66438897111151	11.1143685867602	9.58016357831126	10.4994588581341	7.59110714969693	10.368907239336	12.9650766676065	8.29371441501921	13.6913935315892	11.7976511513802	11.4246952325229	12.1105893710821	11.0140187262435	10.5320732033948	10.3285809134993	11.0607692127908	10.8172252784263	10.9494573102005	12.151129304513	12.7567216392323	8.41192911831105	12.1350483162676	11.6553761595737	13.6266340968041	12.9885801017907	11.4119852410663	11.5936327656454	8.24391704190579	12.6651283149561	9.88449230344686	10.5642793648095	11.0415610067103	13.1992093598913	8.51953050374528	9.11207715846187	10.9833899049896	13.1656309043843	9.44965463506544	10.8149138231521	11.2899769597712	9.98276916969375	13.378276618874	12.7116677048049
ABCC2	8.14660074941604	9.46325522219323	10.7139535141208	9.73865520628111	6.06865576460141	7.24157518220521	5.11520807420298	4.10224659387741	4.99529455906258	6.78298379827369	5.95580332192533	9.98560559452299	8.02841057520805	2.99119075350728	8.00340772057351	6.35653648260459	8.38922003458007	7.27634684239309	6.50164613953084	4.27415727644426	3.44827987730626	4.07064692900643	6.92582974954108	5.98471693619622	8.03239071990773	5.31914100304885	4.83329998502537	6.1239103216429	3.32031137090704	9.72141299202876	8.30658397355665	9.06991371832561	10.7211551689749	7.26097973288459	7.92117327586925	10.4242381067836	5.6942450443792	5.22178430027756	4.29841637995273	7.47131754424631	6.9516414100057	9.57692436308727	8.23870375704239	7.57765465633773	7.26062602648023	10.6461417713457	6.7192697038363	7.21763884035114	7.48961919788788	6.51290002928254	2.6564963705535	5.93073733756289	5.03918227082614	6.10659957985368	3.8899504681247	6.26157594576924	6.78713073960659	5.89584546893754	6.69055817325789	7.82944748700761	3.61058195849253	6.66636604578367	7.99301422077867	6.49501714129304	3.57949395327896	6.02009766736622	7.4012874307931	6.90058548520276	4.34341492915243	4.23315180343929	5.09668353342878	4.57161614027472	5.75466039340263	5.62346599252795	6.66411443961003	3.98989286382966	9.4045817250743	4.62894852740575	7.27469216879361	6.10766276419384	2.78169542894335	1.790772037862	6.81063461070026	7.49298356591887	8.04026177110746	3.8899504681247	4.98916171964287	5.72570571571427	5.21508058507303	4.48722263722773	4.2118844019403	6.34196262693052	7.69582612902851	4.97166770085163	9.85795192328588	5.0275035335457	9.21586129988085	8.11468195539251	3.84735556622837	6.11259588801209	7.95130395077261	7.87475086677767	5.83398301100712	7.51442765617114	9.52168091434544	5.19085186621297
LY6G6D	9.221921536429	8.25422695485386	7.90559218709372	7.72867631038828	8.61377215571095	8.0170767488111	8.22405909135314	7.61509475679694	9.9196483087712	9.99730341751673	9.49008471154763	9.90599223830283	11.1794522679096	10.5046572338839	9.00689518905742	9.15698811194196	9.87228580028313	4.97226069974724	10.8553585202885	9.19740838431516	9.72451743427341	9.98194324690008	10.0516071568068	7.62409431297514	8.1071192358377	8.49481919172485	10.1071408187067	7.1613233896149	10.9665054519057	8.12500940762999	11.1150357146667	11.7488905426459	9.99421213068931	8.78864884677887	12.6990067373957	10.8419079591252	9.73958823760938	6.84574469550754	9.0050408974941	9.99402214472712	3.56481712985475	10.0598483020207	10.1475789085126	6.76780705702495	9.56127305028805	7.59317895164836	8.99148556566564	8.75225083997696	8.99773358398027	10.3560969201133	10.0615770843724	8.89650073374162	10.0805881168615	8.402370019972	9.12995963680241	9.60636616038558	12.2121437238372	6.53908434750684	9.58897204936774	10.3663683360318	9.70824587536	7.75448135306163	10.4216350482505	11.6042802772328	12.9123742927184	9.92122431346749	10.0200508441189	9.87735254678552	8.83919969310521	9.22661882779726	9.56128909091821	10.8727870598755	10.0989880781433	10.825927104857	9.55763218169155	9.40339278514702	11.6404938609957	9.02390152563239	8.4971943929183	8.72489101911322	10.472034421055	4.7457912809093	11.009020145822	8.75277267179847	8.65824790677074	10.2795357168171	9.94888405605027	8.54481185054649	8.47337171994933	7.91430320269106	9.14760154794316	10.4157261372489	8.42216612981441	6.32411752580214	11.5128314553809	10.2533215912023	9.39702126179513	11.4150945226458	8.48447571972942	8.87855124642844	7.47577071361493	2.8489583827924	10.7110560431084	7.19669457406564	10.2119343967959	9.14946922154873
CEL	11.4891920271951	12.3459679931641	10.0370359490166	10.7693786861693	9.435144545006	9.1032964645563	6.52682314894001	7.50605125554733	9.52036154561981	10.7665472113303	10.2231874556724	11.5746773431197	10.83281945959	11.7106111057368	10.7877524884541	8.25474378062841	10.6454394899758	11.3211236245061	10.6994982779433	9.81941735677247	7.09285014683295	9.36184181675967	10.4465534862651	8.27102875336204	10.6719004131232	10.8135441690124	11.2135820408345	10.7017262121495	7.69864633279514	10.0733892719456	11.9407660111661	12.5485943626757	14.367886846732	9.00923266544249	9.58519203628072	9.46638607978863	9.93551617564381	14.0358097584876	9.30493489897752	10.2855039437723	6.83479716017386	11.6543496985382	14.4080695690853	8.98386805040088	10.9192707261668	9.1200657287954	10.8135583577748	10.7665676670495	12.3527364593766	11.8473983989844	11.45158961505	9.94137368020899	12.5692656674887	7.34963950796995	13.7111440631611	10.0110688578249	10.3154917370921	9.96205124659879	9.09688615971072	8.71606903048218	11.174476580015	10.3767930646923	9.60041249331826	9.44357039303053	10.5464340934336	11.9296604945947	6.87323615257086	11.0282148854124	9.07319229085796	11.0173846239152	6.47018867610243	11.0587483978388	8.87460057341401	12.4985513893803	10.3852572691251	9.32462724027484	11.1390449773438	4.70817067859929	9.77600460191672	10.9799001561016	5.94777835165881	13.3764586551287	10.8408705079777	10.5821802836214	9.41496571496141	6.75679513966977	8.78757612086964	9.993021440935	11.0149083474602	7.91051202012508	7.89595328711483	11.9215948770952	13.7193849489351	6.21082911851447	13.2008924610076	8.83817810210134	9.78708126245487	12.4467904720313	7.87204441945298	10.6727190667027	10.8123329605421	8.59131625927432	11.0509593371609	9.96982840044451	12.5489174669865	9.87571433934334
