	1	4	5	8	17	19	29	30	31	33	49	54	60	78	80	81	92	105	106	107	112	113	115	116	121	129	130	133	140	143	144	145	147	158	174	176	192	196	198	199	203	206	210	213	214	225	226	228	235	236	240	241	248	252	256	257
COL10A1	8.76100529845895	9.28441927929373	10.5517082616207	6.41344345534266	7.89208739652348	9.83409918810629	9.94988257946506	9.36117047492646	9.08777919170762	10.0733587423078	10.9134437842887	9.2280591521033	8.93106220300204	11.547484532625	9.87896147029615	10.3235191410479	7.31927199416434	11.0296420586978	7.38801297878635	8.14330004296589	10.6066108214184	9.61220485235789	9.28809712386353	9.43266403365533	8.45127417683713	8.81371578755936	9.37615165933044	10.1670737396923	8.68241914602365	9.01040474074534	9.69233704775707	6.49642559784495	7.10825261906031	9.91844512301599	10.3834011434872	9.32998083893527	7.30892964051262	7.99045175755094	10.2402241580758	11.0899044051039	8.47798325267059	9.30760019933066	11.372300927879	8.28888590964473	10.4907283577549	10.6917460486827	9.35692948817146	8.98750903621497	9.79768130198732	7.73131224185596	9.17888316814559	9.34157063702686	8.03554748445546	9.26950659337546	9.64528663387226	8.76265875712594
SPP1	13.4810218567051	11.2621104118247	14.4480366103143	9.29834489121144	15.0270724232242	11.8804371274726	14.0636486766971	12.7364275968546	13.3747815184082	12.4925713846292	11.064042059081	13.0429583094992	10.260022597008	13.7939260812654	12.6773904177109	14.7620999817015	13.2867448435762	14.0723054676085	9.06231818626924	13.3624862993568	13.5575833627799	12.1112501942827	8.9853675054267	10.8123947364905	12.159681592248	12.4857523176392	12.5748051386245	11.2556217001332	10.9812046361207	10.8581392476063	16.1039482517033	11.1674853236759	13.7032608125673	10.9306424358539	13.4131630503683	10.6483262109166	9.8684384535994	13.957190347689	10.1730442102085	15.6547617917988	11.2224794071064	10.8052418236497	12.7050906919121	11.5588960641932	14.5272762695731	11.273642814614	10.8903933384862	10.30841878576	11.2918063007632	11.0088125659722	11.1205699959881	11.405966095752	9.26875625413581	8.88365930230162	12.658523088189	10.1129741301818
GAS1	8.45071886275569	7.72025452045646	7.83730940139965	5.85960187247169	6.82939547571146	7.79173724690754	8.45237427940662	7.37779963712217	6.60481709675664	6.51377969781473	7.05226372144893	8.05718434555024	5.55866560622958	9.53689817602213	8.20122608538271	8.24836784788213	7.51426589114841	10.4940320235074	4.86216867673308	7.76631886606361	7.40844778427395	7.17486378007056	6.86830772167884	6.15330679070731	5.9604445224096	5.38599350956947	7.03770178485495	6.82108259802168	7.99491004003105	5.21719581188616	7.68739808046983	6.67511727411357	8.01172875640834	7.56673525571238	9.45241464174758	7.66349335048359	6.14628660033184	8.88019174866691	7.46665566698116	10.2789688278648	6.32214989219967	7.30193693843481	8.74946219815687	5.66558605739749	8.19608913173142	8.34058407662844	6.2745430898152	7.2260412351907	6.9304617801465	6.69584630781259	6.66146173884241	7.90608727175653	6.23376154278504	8.29244955989606	5.90264041331739	6.26004448014764
SFRP4	11.3800167699917	10.9829420387682	10.552835929498	9.90996911569435	10.932238082979	8.75487247401185	11.4883470982249	11.4179896593102	10.4803084483089	9.29126165647706	11.7868616156688	9.94171684398077	10.0563288233909	11.9872988353257	9.99198476636634	11.4717642625032	11.3891192341373	11.3425791340387	8.65895977598501	9.7792416603023	10.8427868576334	9.79555348963384	9.18446205817934	9.74928133810866	8.38199234449786	9.05423040326303	9.81218067554342	10.5308668725093	12.6136498376121	10.2744440835439	12.7187668562367	11.7519275691732	10.9042802636898	9.94652165068258	11.8836157763742	10.8946969780053	9.72776971227709	10.6575313988784	10.9218664442923	11.6240204501436	9.53956577210337	10.7928116824625	8.84503615787198	9.90479039722944	12.1599929959878	11.5070203710898	9.50101093081005	10.8435491051366	10.8138710362605	11.0830656067931	10.8871737690135	9.57006307573904	9.76702076553404	11.4770462533039	10.8177204570944	9.25563385527914
DES	13.831454960056	11.7378650679439	13.4284222292423	10.2603826853912	13.5659811997416	12.832268034253	14.3425555371398	14.9104729555573	14.45652456351	7.17176226537853	13.1060664992464	12.0910525452962	9.23056954033123	10.8558457662291	9.6843667728336	15.9650629890445	14.632457646546	10.2984200459465	9.24511888181841	13.222300982005	10.3018771670673	13.2104762928409	9.72735330270096	11.3493846855303	9.13792151686798	13.1682147953077	11.2579473089312	9.92629377068632	13.5149504572813	8.98808050272757	9.0470475481627	14.6102133183729	14.8714785344572	9.93722343659407	13.931156947801	8.79144488670495	12.5295207685712	15.7742735021716	11.7436180481541	10.3150940729184	11.1693347783787	9.86914731747673	11.3144766383698	11.3614554111701	13.6277443115497	11.23079377001	10.4609581411596	11.9162825975639	11.8460212412723	13.3232602818807	7.72591971031662	10.5517082616207	8.50138380894017	10.3839531790935	10.2718062691179	11.9822348911538
COMP	12.2442883979191	10.2771233583547	9.45953735775104	8.57529266294061	9.69732520073577	6.9312185498255	9.55954630328162	10.4111863980785	9.35158769620062	7.17176226537853	11.1166111600061	8.90409326488282	8.35157753779627	10.4293188589364	9.45683222229152	11.6990133548575	10.3287353936057	8.75043064556264	7.47191577897206	11.2355455987989	8.61838550225861	8.13369400516288	5.74146698640115	9.37453526909434	5.9604445224096	6.68707188934486	9.42552140752925	7.84204857171561	11.6110474891353	8.42050345557361	10.1396019993144	12.0157220280179	10.8802874253424	7.21320242165706	11.5887156192376	8.12259559220708	7.35699241193029	10.9117639993916	9.05790104395476	10.5397121259087	8.09935307090423	9.34213313041948	6.48269342376915	9.69456892144064	10.4622027621491	10.8506300505052	8.71054644971301	9.51184929133551	10.4867971189028	10.028073333962	8.2638705696801	8.55264566073336	7.50928491932271	9.96332094509572	8.48409421471571	8.11187117892118
SPOCK1	9.1596077434131	8.33086176790365	9.77382016292649	7.63930163324797	9.34433563697068	8.75487247401185	9.4503134763233	8.54401507050411	8.61744211918795	8.31211921361796	9.41712360104511	8.17133044337366	8.89039014629242	10.2511621180728	9.03143158963404	9.33619589504191	7.34684522684204	10.4138092064398	6.6767173339138	8.43546691514666	8.90722448075943	9.18954710985201	8.78190619469963	8.36822138648749	8.01185116997612	8.26266992901912	8.41211463275991	9.13276678021541	8.36136877369385	8.24334633476333	8.5997135282801	7.07605236982465	7.95159537099523	8.5323761871701	9.83390587056768	8.41350480815284	6.96052561063377	8.41810391001186	8.96438794596155	10.2454301789286	7.50181250963127	8.31733346688162	9.04880562125155	7.26995324453621	9.8492731019972	9.47604442790547	8.56720278817648	8.02088995858271	9.43788479000202	7.45563956490411	8.13536145849337	7.63938123017584	7.9223417776447	8.89139913577331	8.40284707382634	7.78287243842235
RAMP1	11.9755325320225	7.83613369433381	11.1953086535945	5.98868468677217	10.4207701763787	9.03238851574163	9.44289395417703	9.3535420786147	8.79181993047094	7.77026083995199	7.82533471480574	7.31192719355972	7.00611958371852	7.57543033153813	8.32887505092412	10.1167057593809	9.43956994966274	7.84486453842425	10.147713976706	7.68183153447397	8.79622005613673	7.77128344982436	6.29462074889163	7.29411893456323	6.71340301260612	7.1684926161492	7.60348169735825	9.14380231278366	9.4964773296414	6.83443565374616	8.25909025523491	9.59769783282129	10.0963000729211	6.07811877714691	9.12187822069882	6.44172747148032	7.51362338658264	11.5295759876553	7.51851704223586	10.4317701340088	6.80878531468138	7.46302240790721	10.9490441026903	8.88010417981238	9.10106749809263	7.43916848401931	8.06089962368582	6.8860196472114	8.33973645297313	10.2751851843752	8.06960443430545	9.35501229863572	7.57817641864574	7.56243171781803	6.41993153427514	7.06967316981792
THBS2	13.0445241063368	11.7847726065422	12.3580539740553	10.9105775266748	12.7652275152464	11.2526145824666	12.0948053503595	12.5198024038094	12.2199927512974	11.6803752603208	12.2901706560951	12.4752223437412	11.4315989340948	12.8712211233274	12.2576941471357	12.2521685631387	12.5046893328703	13.4870635223396	10.388035695739	11.9833455094384	12.2325874930725	11.7257573431135	11.8708142201447	12.0672489026918	10.9704442298074	11.1461270174567	11.22346822474	12.3242475032201	12.6840731302747	11.2070888941105	11.3136137583287	12.4180439651097	13.3510714317356	11.5754036687284	12.5484859949256	12.0578941074683	10.5970247491492	12.0923917968816	12.7177547025694	13.7341168420479	11.4200100394754	11.7762598410685	12.090966500366	11.3631248530045	13.1126274065513	12.9257009828023	11.2746199023533	11.6666188920707	11.9382631466643	11.7958021693993	12.233083898865	12.3614321621303	10.8498386262655	13.0717119131361	11.8944333975494	11.3124903005279
CNN1	11.4499955415017	10.0654790113823	10.8539062398411	9.1475183653687	11.7166675546036	10.3847545074368	12.2758724933818	12.6385993845228	12.1283639078309	8.27948661769761	10.8608881727009	10.8615902877094	8.21989742982761	9.48147938017693	9.52869593971167	14.0321815588175	11.5099007646477	10.427269992208	8.64456870514811	11.1198866880723	9.54453522994468	10.8452398314274	8.5986730048015	10.3520907789718	9.13511695423892	11.0796616431311	9.42110250844029	9.58543918758723	11.2799910518515	8.62861468006372	8.64661954866262	12.2961343823519	12.2624177414801	8.65655250128188	11.4460397370077	9.17698566756276	10.7939248928314	13.2258807484066	9.8909875715168	10.7799837429424	8.66803861490428	9.15501779459827	9.98866196698633	9.37748819534381	11.9079327165811	10.0408799680657	9.00090365554277	9.99636996123364	10.075066605412	10.876401910071	9.41623237016099	10.9190291823717	8.8153993078783	9.78782830111796	9.38298427711826	10.0233989713875
