8.153333333333333544e-01,8.133333333333333526e-01,8.086666666666666448e-01,8.153333333333333544e-01,8.053333333333333455e-01,2.386666666666666659e-01,2.886666666666666825e-01,4.046666666666666745e-01,2.393333333333333424e-01,2.139999999999999958e-01
8.133333333333333526e-01,8.153333333333333544e-01,1.866666666666666752e-01,2.226666666666666794e-01,5.040000000000000036e-01,8.153333333333333544e-01,2.439999999999999947e-01,2.300000000000000100e-01,4.513333333333333086e-01,1.519999999999999962e-01
8.086666666666666448e-01,1.866666666666666752e-01,8.153333333333333544e-01,2.153333333333333210e-01,3.233333333333333059e-01,2.260000000000000064e-01,1.346666666666666567e-01,1.700000000000000122e-01,2.233333333333333282e-01,3.786666666666666514e-01
8.153333333333333544e-01,2.226666666666666794e-01,2.153333333333333210e-01,8.153333333333333544e-01,1.680000000000000104e-01,1.900000000000000022e-01,1.833333333333333204e-01,2.566666666666666541e-01,1.819999999999999951e-01,2.133333333333333470e-01
8.053333333333333455e-01,5.040000000000000036e-01,3.233333333333333059e-01,1.680000000000000104e-01,8.153333333333333544e-01,3.146666666666666501e-01,8.153333333333333544e-01,8.113333333333333508e-01,8.133333333333333526e-01,8.153333333333333544e-01
2.386666666666666659e-01,8.153333333333333544e-01,2.260000000000000064e-01,1.900000000000000022e-01,3.146666666666666501e-01,8.153333333333333544e-01,1.706666666666666610e-01,3.119999999999999996e-01,1.640000000000000069e-01,4.513333333333333086e-01
2.886666666666666825e-01,2.439999999999999947e-01,1.346666666666666567e-01,1.833333333333333204e-01,8.153333333333333544e-01,1.706666666666666610e-01,8.153333333333333544e-01,2.753333333333333188e-01,3.226666666666666572e-01,6.333333333333333037e-01
4.046666666666666745e-01,2.300000000000000100e-01,1.700000000000000122e-01,2.566666666666666541e-01,8.113333333333333508e-01,3.119999999999999996e-01,2.753333333333333188e-01,8.153333333333333544e-01,1.680000000000000104e-01,1.779999999999999916e-01
2.393333333333333424e-01,4.513333333333333086e-01,2.233333333333333282e-01,1.819999999999999951e-01,8.133333333333333526e-01,1.640000000000000069e-01,3.226666666666666572e-01,1.680000000000000104e-01,8.153333333333333544e-01,2.013333333333333364e-01
2.139999999999999958e-01,1.519999999999999962e-01,3.786666666666666514e-01,2.133333333333333470e-01,8.153333333333333544e-01,4.513333333333333086e-01,6.333333333333333037e-01,1.779999999999999916e-01,2.013333333333333364e-01,8.153333333333333544e-01
