8.966666666666666119e-01,8.926666666666667194e-01,8.953333333333333144e-01,8.826666666666667105e-01,8.273333333333333650e-01,7.026666666666666616e-01,3.953333333333333144e-01,6.066666666666666874e-01,2.886666666666666825e-01,3.599999999999999867e-01
8.926666666666667194e-01,8.966666666666666119e-01,6.026666666666666838e-01,3.559999999999999831e-01,3.153333333333333544e-01,8.966666666666666119e-01,3.806666666666666532e-01,3.459999999999999742e-01,3.400000000000000244e-01,5.400000000000000355e-01
8.953333333333333144e-01,6.026666666666666838e-01,8.966666666666666119e-01,3.479999999999999760e-01,3.753333333333333521e-01,3.260000000000000120e-01,2.800000000000000266e-01,2.899999999999999800e-01,4.279999999999999916e-01,2.686666666666666647e-01
8.826666666666667105e-01,3.559999999999999831e-01,3.479999999999999760e-01,8.966666666666666119e-01,4.199999999999999845e-01,3.980000000000000204e-01,3.340000000000000191e-01,2.560000000000000053e-01,3.333333333333333148e-01,3.639999999999999902e-01
8.273333333333333650e-01,3.153333333333333544e-01,3.753333333333333521e-01,4.199999999999999845e-01,8.966666666666666119e-01,3.633333333333333415e-01,8.966666666666666119e-01,8.946666666666667211e-01,8.966666666666666119e-01,8.773333333333332984e-01
7.026666666666666616e-01,8.966666666666666119e-01,3.260000000000000120e-01,3.980000000000000204e-01,3.633333333333333415e-01,8.966666666666666119e-01,4.073333333333333250e-01,5.153333333333333099e-01,3.213333333333333597e-01,5.193333333333333135e-01
3.953333333333333144e-01,3.806666666666666532e-01,2.800000000000000266e-01,3.340000000000000191e-01,8.966666666666666119e-01,4.073333333333333250e-01,8.966666666666666119e-01,3.866666666666666585e-01,3.439999999999999725e-01,3.386666666666666714e-01
6.066666666666666874e-01,3.459999999999999742e-01,2.899999999999999800e-01,2.560000000000000053e-01,8.946666666666667211e-01,5.153333333333333099e-01,3.866666666666666585e-01,8.966666666666666119e-01,3.099999999999999978e-01,6.153333333333332877e-01
2.886666666666666825e-01,3.400000000000000244e-01,4.279999999999999916e-01,3.333333333333333148e-01,8.966666666666666119e-01,3.213333333333333597e-01,3.439999999999999725e-01,3.099999999999999978e-01,8.966666666666666119e-01,3.633333333333333415e-01
3.599999999999999867e-01,5.400000000000000355e-01,2.686666666666666647e-01,3.639999999999999902e-01,8.773333333333332984e-01,5.193333333333333135e-01,3.386666666666666714e-01,6.153333333333332877e-01,3.633333333333333415e-01,8.966666666666666119e-01
