8.933333333333333126e-01,8.933333333333333126e-01,8.933333333333333126e-01,8.933333333333333126e-01,8.753333333333332966e-01,5.913333333333333774e-01,3.966666666666666674e-01,5.133333333333333082e-01,3.406666666666666732e-01,7.166666666666666741e-01
8.933333333333333126e-01,8.933333333333333126e-01,2.959999999999999853e-01,2.613333333333333064e-01,7.359999999999999876e-01,8.933333333333333126e-01,2.300000000000000100e-01,8.586666666666666892e-01,3.246666666666666590e-01,5.033333333333332993e-01
8.933333333333333126e-01,2.959999999999999853e-01,8.933333333333333126e-01,4.179999999999999827e-01,3.633333333333333415e-01,3.433333333333333237e-01,7.453333333333332922e-01,2.893333333333333313e-01,5.293333333333333224e-01,4.119999999999999774e-01
8.933333333333333126e-01,2.613333333333333064e-01,4.179999999999999827e-01,8.933333333333333126e-01,6.746666666666666368e-01,3.453333333333333255e-01,3.373333333333333184e-01,4.753333333333333299e-01,3.739999999999999991e-01,4.706666666666666776e-01
8.753333333333332966e-01,7.359999999999999876e-01,3.633333333333333415e-01,6.746666666666666368e-01,8.933333333333333126e-01,2.906666666666666843e-01,8.933333333333333126e-01,8.933333333333333126e-01,8.933333333333333126e-01,8.933333333333333126e-01
5.913333333333333774e-01,8.933333333333333126e-01,3.433333333333333237e-01,3.453333333333333255e-01,2.906666666666666843e-01,8.933333333333333126e-01,4.546666666666666634e-01,4.279999999999999916e-01,3.340000000000000191e-01,3.699999999999999956e-01
3.966666666666666674e-01,2.300000000000000100e-01,7.453333333333332922e-01,3.373333333333333184e-01,8.933333333333333126e-01,4.546666666666666634e-01,8.933333333333333126e-01,5.979999999999999760e-01,8.279999999999999583e-01,4.493333333333333068e-01
5.133333333333333082e-01,8.586666666666666892e-01,2.893333333333333313e-01,4.753333333333333299e-01,8.933333333333333126e-01,4.279999999999999916e-01,5.979999999999999760e-01,8.933333333333333126e-01,3.306666666666666643e-01,4.613333333333333175e-01
3.406666666666666732e-01,3.246666666666666590e-01,5.293333333333333224e-01,3.739999999999999991e-01,8.933333333333333126e-01,3.340000000000000191e-01,8.279999999999999583e-01,3.306666666666666643e-01,8.933333333333333126e-01,5.280000000000000249e-01
7.166666666666666741e-01,5.033333333333332993e-01,4.119999999999999774e-01,4.706666666666666776e-01,8.933333333333333126e-01,3.699999999999999956e-01,4.493333333333333068e-01,4.613333333333333175e-01,5.280000000000000249e-01,8.933333333333333126e-01
