8.239999999999999547e-01,8.166666666666666519e-01,8.239999999999999547e-01,8.233333333333333615e-01,5.480000000000000426e-01,3.420000000000000262e-01,2.159999999999999976e-01,3.980000000000000204e-01,2.226666666666666794e-01,3.906666666666666621e-01
8.166666666666666519e-01,8.239999999999999547e-01,2.879999999999999782e-01,5.053333333333333011e-01,1.886666666666666770e-01,8.239999999999999547e-01,2.186666666666666758e-01,2.986666666666666914e-01,4.786666666666666847e-01,2.846666666666666790e-01
8.239999999999999547e-01,2.879999999999999782e-01,8.239999999999999547e-01,6.333333333333333037e-01,4.666666666666666741e-01,2.220000000000000029e-01,4.660000000000000253e-01,2.586666666666666559e-01,2.573333333333333584e-01,1.940000000000000058e-01
8.233333333333333615e-01,5.053333333333333011e-01,6.333333333333333037e-01,8.239999999999999547e-01,4.666666666666666741e-01,2.266666666666666552e-01,2.593333333333333601e-01,2.793333333333333224e-01,3.453333333333333255e-01,1.839999999999999969e-01
5.480000000000000426e-01,1.886666666666666770e-01,4.666666666666666741e-01,4.666666666666666741e-01,8.239999999999999547e-01,2.506666666666666488e-01,8.239999999999999547e-01,8.239999999999999547e-01,7.940000000000000391e-01,8.239999999999999547e-01
3.420000000000000262e-01,8.239999999999999547e-01,2.220000000000000029e-01,2.266666666666666552e-01,2.506666666666666488e-01,8.239999999999999547e-01,2.193333333333333246e-01,2.479999999999999982e-01,2.453333333333333199e-01,3.933333333333333126e-01
2.159999999999999976e-01,2.186666666666666758e-01,4.660000000000000253e-01,2.593333333333333601e-01,8.239999999999999547e-01,2.193333333333333246e-01,8.239999999999999547e-01,1.646666666666666556e-01,1.693333333333333357e-01,2.379999999999999893e-01
3.980000000000000204e-01,2.986666666666666914e-01,2.586666666666666559e-01,2.793333333333333224e-01,8.239999999999999547e-01,2.479999999999999982e-01,1.646666666666666556e-01,8.239999999999999547e-01,2.353333333333333388e-01,4.873333333333333406e-01
2.226666666666666794e-01,4.786666666666666847e-01,2.573333333333333584e-01,3.453333333333333255e-01,7.940000000000000391e-01,2.453333333333333199e-01,1.693333333333333357e-01,2.353333333333333388e-01,8.239999999999999547e-01,2.093333333333333435e-01
3.906666666666666621e-01,2.846666666666666790e-01,1.940000000000000058e-01,1.839999999999999969e-01,8.239999999999999547e-01,3.933333333333333126e-01,2.379999999999999893e-01,4.873333333333333406e-01,2.093333333333333435e-01,8.239999999999999547e-01
