8.253333333333333632e-01,8.153333333333333544e-01,8.253333333333333632e-01,8.239999999999999547e-01,7.913333333333333330e-01,2.500000000000000000e-01,2.906666666666666843e-01,1.973333333333333328e-01,5.406666666666666288e-01,1.833333333333333204e-01
8.153333333333333544e-01,8.253333333333333632e-01,2.379999999999999893e-01,4.653333333333333210e-01,3.026666666666666394e-01,8.253333333333333632e-01,2.553333333333333566e-01,2.479999999999999982e-01,2.059999999999999887e-01,5.460000000000000409e-01
8.253333333333333632e-01,2.379999999999999893e-01,8.253333333333333632e-01,6.126666666666666927e-01,6.326666666666667105e-01,2.773333333333333206e-01,2.146666666666666723e-01,1.640000000000000069e-01,2.086666666666666670e-01,6.159999999999999920e-01
8.239999999999999547e-01,4.653333333333333210e-01,6.126666666666666927e-01,8.253333333333333632e-01,2.766666666666666718e-01,1.940000000000000058e-01,1.759999999999999898e-01,1.893333333333333257e-01,5.160000000000000142e-01,2.386666666666666659e-01
7.913333333333333330e-01,3.026666666666666394e-01,6.326666666666667105e-01,2.766666666666666718e-01,8.253333333333333632e-01,2.446666666666666712e-01,8.219999999999999529e-01,8.253333333333333632e-01,6.119999999999999885e-01,8.179999999999999494e-01
2.500000000000000000e-01,8.253333333333333632e-01,2.773333333333333206e-01,1.940000000000000058e-01,2.446666666666666712e-01,8.253333333333333632e-01,1.880000000000000004e-01,3.493333333333333290e-01,2.386666666666666659e-01,3.526666666666666838e-01
2.906666666666666843e-01,2.553333333333333566e-01,2.146666666666666723e-01,1.759999999999999898e-01,8.219999999999999529e-01,1.880000000000000004e-01,8.253333333333333632e-01,1.806666666666666698e-01,2.246666666666666534e-01,2.546666666666666523e-01
1.973333333333333328e-01,2.479999999999999982e-01,1.640000000000000069e-01,1.893333333333333257e-01,8.253333333333333632e-01,3.493333333333333290e-01,1.806666666666666698e-01,8.253333333333333632e-01,5.426666666666666305e-01,1.753333333333333410e-01
5.406666666666666288e-01,2.059999999999999887e-01,2.086666666666666670e-01,5.160000000000000142e-01,6.119999999999999885e-01,2.386666666666666659e-01,2.246666666666666534e-01,5.426666666666666305e-01,8.253333333333333632e-01,1.700000000000000122e-01
1.833333333333333204e-01,5.460000000000000409e-01,6.159999999999999920e-01,2.386666666666666659e-01,8.179999999999999494e-01,3.526666666666666838e-01,2.546666666666666523e-01,1.753333333333333410e-01,1.700000000000000122e-01,8.253333333333333632e-01
