8.946666666666667211e-01,8.946666666666667211e-01,8.946666666666667211e-01,8.946666666666667211e-01,8.906666666666667176e-01,2.653333333333333099e-01,4.540000000000000147e-01,3.133333333333333526e-01,4.179999999999999827e-01,3.073333333333333472e-01
8.946666666666667211e-01,8.946666666666667211e-01,4.000000000000000222e-01,4.819999999999999840e-01,7.760000000000000231e-01,8.946666666666667211e-01,3.873333333333333073e-01,3.826666666666666550e-01,4.319999999999999951e-01,3.559999999999999831e-01
8.946666666666667211e-01,4.000000000000000222e-01,8.946666666666667211e-01,5.133333333333333082e-01,8.606666666666666909e-01,6.666666666666666297e-01,4.246666666666666923e-01,3.313333333333333131e-01,5.639999999999999458e-01,5.406666666666666288e-01
8.946666666666667211e-01,4.819999999999999840e-01,5.133333333333333082e-01,8.946666666666667211e-01,3.533333333333333326e-01,3.420000000000000262e-01,3.766666666666666496e-01,4.673333333333333228e-01,5.046666666666667078e-01,3.760000000000000009e-01
8.906666666666667176e-01,7.760000000000000231e-01,8.606666666666666909e-01,3.533333333333333326e-01,8.946666666666667211e-01,3.659999999999999920e-01,8.946666666666667211e-01,8.946666666666667211e-01,8.946666666666667211e-01,8.946666666666667211e-01
2.653333333333333099e-01,8.946666666666667211e-01,6.666666666666666297e-01,3.420000000000000262e-01,3.659999999999999920e-01,8.946666666666667211e-01,4.546666666666666634e-01,3.160000000000000031e-01,3.326666666666666661e-01,3.619999999999999885e-01
4.540000000000000147e-01,3.873333333333333073e-01,4.246666666666666923e-01,3.766666666666666496e-01,8.946666666666667211e-01,4.546666666666666634e-01,8.946666666666667211e-01,2.773333333333333206e-01,3.386666666666666714e-01,4.773333333333333317e-01
3.133333333333333526e-01,3.826666666666666550e-01,3.313333333333333131e-01,4.673333333333333228e-01,8.946666666666667211e-01,3.160000000000000031e-01,2.773333333333333206e-01,8.946666666666667211e-01,3.893333333333333091e-01,3.800000000000000044e-01
4.179999999999999827e-01,4.319999999999999951e-01,5.639999999999999458e-01,5.046666666666667078e-01,8.946666666666667211e-01,3.326666666666666661e-01,3.386666666666666714e-01,3.893333333333333091e-01,8.946666666666667211e-01,5.679999999999999494e-01
3.073333333333333472e-01,3.559999999999999831e-01,5.406666666666666288e-01,3.760000000000000009e-01,8.946666666666667211e-01,3.619999999999999885e-01,4.773333333333333317e-01,3.800000000000000044e-01,5.679999999999999494e-01,8.946666666666667211e-01
