8.319999999999999618e-01,7.773333333333333206e-01,8.199999999999999512e-01,8.319999999999999618e-01,6.253333333333332966e-01,2.079999999999999905e-01,2.746666666666666701e-01,1.866666666666666752e-01,1.906666666666666787e-01,2.119999999999999940e-01
7.773333333333333206e-01,8.319999999999999618e-01,2.000000000000000111e-01,2.346666666666666623e-01,6.653333333333333321e-01,8.319999999999999618e-01,3.626666666666666927e-01,2.306666666666666587e-01,2.106666666666666687e-01,2.079999999999999905e-01
8.199999999999999512e-01,2.000000000000000111e-01,8.319999999999999618e-01,4.053333333333333233e-01,2.106666666666666687e-01,2.466666666666666730e-01,1.906666666666666787e-01,1.813333333333333464e-01,2.146666666666666723e-01,3.626666666666666927e-01
8.319999999999999618e-01,2.346666666666666623e-01,4.053333333333333233e-01,8.319999999999999618e-01,3.079999999999999960e-01,2.093333333333333435e-01,2.053333333333333399e-01,2.733333333333333171e-01,3.186666666666666536e-01,2.493333333333333235e-01
6.253333333333332966e-01,6.653333333333333321e-01,2.106666666666666687e-01,3.079999999999999960e-01,8.319999999999999618e-01,3.160000000000000031e-01,8.319999999999999618e-01,8.319999999999999618e-01,8.239999999999999547e-01,8.319999999999999618e-01
2.079999999999999905e-01,8.319999999999999618e-01,2.466666666666666730e-01,2.093333333333333435e-01,3.160000000000000031e-01,8.319999999999999618e-01,1.693333333333333357e-01,6.039999999999999813e-01,4.533333333333333104e-01,5.480000000000000426e-01
2.746666666666666701e-01,3.626666666666666927e-01,1.906666666666666787e-01,2.053333333333333399e-01,8.319999999999999618e-01,1.693333333333333357e-01,8.319999999999999618e-01,4.213333333333333375e-01,4.199999999999999845e-01,5.200000000000000178e-01
1.866666666666666752e-01,2.306666666666666587e-01,1.813333333333333464e-01,2.733333333333333171e-01,8.319999999999999618e-01,6.039999999999999813e-01,4.213333333333333375e-01,8.319999999999999618e-01,2.999999999999999889e-01,1.746666666666666645e-01
1.906666666666666787e-01,2.106666666666666687e-01,2.146666666666666723e-01,3.186666666666666536e-01,8.239999999999999547e-01,4.533333333333333104e-01,4.199999999999999845e-01,2.999999999999999889e-01,8.319999999999999618e-01,2.746666666666666701e-01
2.119999999999999940e-01,2.079999999999999905e-01,3.626666666666666927e-01,2.493333333333333235e-01,8.319999999999999618e-01,5.480000000000000426e-01,5.200000000000000178e-01,1.746666666666666645e-01,2.746666666666666701e-01,8.319999999999999618e-01
8.293333333333333668e-01,8.186666666666666536e-01,8.293333333333333668e-01,8.293333333333333668e-01,7.693333333333333135e-01,3.360000000000000209e-01,2.720000000000000195e-01,3.893333333333333091e-01,2.306666666666666587e-01,2.240000000000000047e-01
8.186666666666666536e-01,8.293333333333333668e-01,2.546666666666666523e-01,2.293333333333333335e-01,2.826666666666666772e-01,8.293333333333333668e-01,2.959999999999999853e-01,1.706666666666666610e-01,3.320000000000000173e-01,2.773333333333333206e-01
8.293333333333333668e-01,2.546666666666666523e-01,8.293333333333333668e-01,2.493333333333333235e-01,2.053333333333333399e-01,4.359999999999999987e-01,1.653333333333333321e-01,1.653333333333333321e-01,1.786666666666666681e-01,2.226666666666666794e-01
8.293333333333333668e-01,2.293333333333333335e-01,2.493333333333333235e-01,8.293333333333333668e-01,3.613333333333333397e-01,1.493333333333333457e-01,2.000000000000000111e-01,2.453333333333333199e-01,2.560000000000000053e-01,3.186666666666666536e-01
7.693333333333333135e-01,2.826666666666666772e-01,2.053333333333333399e-01,3.613333333333333397e-01,8.293333333333333668e-01,2.306666666666666587e-01,8.293333333333333668e-01,8.013333333333333419e-01,8.293333333333333668e-01,8.293333333333333668e-01
3.360000000000000209e-01,8.293333333333333668e-01,4.359999999999999987e-01,1.493333333333333457e-01,2.306666666666666587e-01,8.293333333333333668e-01,2.866666666666666807e-01,1.986666666666666581e-01,2.320000000000000118e-01,2.053333333333333399e-01
2.720000000000000195e-01,2.959999999999999853e-01,1.653333333333333321e-01,2.000000000000000111e-01,8.293333333333333668e-01,2.866666666666666807e-01,8.293333333333333668e-01,2.680000000000000160e-01,3.519999999999999796e-01,2.413333333333333441e-01
3.893333333333333091e-01,1.706666666666666610e-01,1.653333333333333321e-01,2.453333333333333199e-01,8.013333333333333419e-01,1.986666666666666581e-01,2.680000000000000160e-01,8.293333333333333668e-01,2.626666666666666594e-01,2.346666666666666623e-01
2.306666666666666587e-01,3.320000000000000173e-01,1.786666666666666681e-01,2.560000000000000053e-01,8.293333333333333668e-01,2.320000000000000118e-01,3.519999999999999796e-01,2.626666666666666594e-01,8.293333333333333668e-01,2.159999999999999976e-01
2.240000000000000047e-01,2.773333333333333206e-01,2.226666666666666794e-01,3.186666666666666536e-01,8.293333333333333668e-01,2.053333333333333399e-01,2.413333333333333441e-01,2.346666666666666623e-01,2.159999999999999976e-01,8.293333333333333668e-01
